X,Y,rho,u,v,P
1.825000,2.334632,1.184662,686.470000,0.000000,99719.000000
1.825000,2.378211,1.184662,686.470000,0.000000,99719.000000
1.875000,0.256111,1.184662,686.470000,0.000000,99719.000000
1.875000,0.299422,1.184662,686.470000,0.000000,99719.000000
1.875000,0.342733,1.184662,686.470000,0.000000,99719.000000
1.875000,0.386044,1.184662,686.470000,0.000000,99719.000000
1.875000,0.429355,1.184662,686.470000,0.000000,99719.000000
1.875000,0.472665,1.184662,686.470000,0.000000,99719.000000
1.875000,0.515976,1.184662,686.470000,0.000000,99719.000000
1.875000,0.559287,1.184662,686.470000,0.000000,99719.000000
1.875000,0.602598,1.184662,686.470000,0.000000,99719.000000
1.875000,0.645909,1.184662,686.470000,0.000000,99719.000000
1.875000,0.689220,1.184662,686.470000,0.000000,99719.000000
1.875000,0.732531,1.184662,686.470000,0.000000,99719.000000
1.875000,0.775842,1.184662,686.470000,0.000000,99719.000000
1.875000,0.819153,1.184662,686.470000,0.000000,99719.000000
1.875000,0.862463,1.184662,686.470000,0.000000,99719.000000
1.875000,0.905774,1.184662,686.470000,0.000000,99719.000000
1.875000,0.949085,1.184662,686.470000,0.000000,99719.000000
1.875000,0.992396,1.184662,686.470000,0.000000,99719.000000
1.875000,1.035707,1.184662,686.470000,0.000000,99719.000000
1.875000,1.079018,1.184662,686.470000,0.000000,99719.000000
1.875000,1.122329,1.184662,686.470000,0.000000,99719.000000
1.875000,1.165640,1.184662,686.470000,0.000000,99719.000000
1.875000,1.208951,1.184662,686.470000,0.000000,99719.000000
1.875000,1.252261,1.184662,686.470000,0.000000,99719.000000
1.875000,1.295572,1.184662,686.470000,0.000000,99719.000000
1.875000,1.338883,1.184662,686.470000,0.000000,99719.000000
1.875000,1.382194,1.184662,686.470000,0.000000,99719.000000
1.875000,1.425505,1.184662,686.470000,0.000000,99719.000000
1.875000,1.468816,1.184662,686.470000,0.000000,99719.000000
1.875000,1.512127,1.184662,686.470000,0.000000,99719.000000
1.875000,1.555438,1.184662,686.470000,0.000000,99719.000000
1.875000,1.598749,1.184662,686.470000,0.000000,99719.000000
1.875000,1.642059,1.184662,686.470000,0.000000,99719.000000
1.875000,1.685370,1.184662,686.470000,0.000000,99719.000000
1.875000,1.728681,1.184662,686.470000,0.000000,99719.000000
1.875000,1.771992,1.184662,686.470000,0.000000,99719.000000
1.875000,1.815303,1.184662,686.470000,0.000000,99719.000000
1.875000,1.858614,1.184662,686.470000,0.000000,99719.000000
1.875000,1.901925,1.184662,686.470000,0.000000,99719.000000
1.875000,1.945236,1.184662,686.470000,0.000000,99719.000000
1.875000,1.988547,1.184662,686.470000,0.000000,99719.000000
1.875000,2.031857,1.184662,686.470000,0.000000,99719.000000
1.875000,2.075168,1.184662,686.470000,0.000000,99719.000000
1.875000,2.118479,1.184662,686.470000,0.000000,99719.000000
1.875000,2.161790,1.184662,686.470000,0.000000,99719.000000
1.875000,2.205101,1.184662,686.470000,0.000000,99719.000000
1.875000,2.248412,1.184662,686.470000,0.000000,99719.000000
1.875000,2.291723,1.184662,686.470000,0.000000,99719.000000
1.875000,2.335034,1.184662,686.470000,0.000000,99719.000000
1.875000,2.378345,1.184662,686.470000,0.000000,99719.000000
1.925000,0.269374,1.184662,686.470000,0.000000,99719.000000
1.925000,0.312417,1.184662,686.470000,0.000000,99719.000000
1.925000,0.355460,1.184662,686.470000,0.000000,99719.000000
1.925000,0.398503,1.184662,686.470000,0.000000,99719.000000
1.925000,0.441546,1.184662,686.470000,0.000000,99719.000000
1.925000,0.484589,1.184662,686.470000,0.000000,99719.000000
1.925000,0.527632,1.184662,686.470000,0.000000,99719.000000
1.925000,0.570675,1.184662,686.470000,0.000000,99719.000000
1.925000,0.613718,1.184662,686.470000,0.000000,99719.000000
1.925000,0.656761,1.184662,686.470000,0.000000,99719.000000
1.925000,0.699804,1.184662,686.470000,0.000000,99719.000000
1.925000,0.742847,1.184662,686.470000,0.000000,99719.000000
1.925000,0.785890,1.184662,686.470000,0.000000,99719.000000
1.925000,0.828933,1.184662,686.470000,0.000000,99719.000000
1.925000,0.871976,1.184662,686.470000,0.000000,99719.000000
1.925000,0.915019,1.184662,686.470000,0.000000,99719.000000
1.925000,0.958062,1.184662,686.470000,0.000000,99719.000000
1.925000,1.001104,1.184662,686.470000,0.000000,99719.000000
1.925000,1.044147,1.184662,686.470000,0.000000,99719.000000
1.925000,1.087190,1.184662,686.470000,0.000000,99719.000000
1.925000,1.130233,1.184662,686.470000,0.000000,99719.000000
1.925000,1.173276,1.184662,686.470000,0.000000,99719.000000
1.925000,1.216319,1.184662,686.470000,0.000000,99719.000000
1.925000,1.259362,1.184662,686.470000,0.000000,99719.000000
1.925000,1.302405,1.184662,686.470000,0.000000,99719.000000
1.925000,1.345448,1.184662,686.470000,0.000000,99719.000000
1.925000,1.388491,1.184662,686.470000,0.000000,99719.000000
1.925000,1.431534,1.184662,686.470000,0.000000,99719.000000
1.925000,1.474577,1.184662,686.470000,0.000000,99719.000000
1.925000,1.517620,1.184662,686.470000,0.000000,99719.000000
1.925000,1.560663,1.184662,686.470000,0.000000,99719.000000
1.925000,1.603706,1.184662,686.470000,0.000000,99719.000000
1.925000,1.646749,1.184662,686.470000,0.000000,99719.000000
1.925000,1.689791,1.184662,686.470000,0.000000,99719.000000
1.925000,1.732834,1.184662,686.470000,0.000000,99719.000000
1.925000,1.775877,1.184662,686.470000,0.000000,99719.000000
1.925000,1.818920,1.184662,686.470000,0.000000,99719.000000
1.925000,1.861963,1.184662,686.470000,0.000000,99719.000000
1.925000,1.905006,1.184662,686.470000,0.000000,99719.000000
1.925000,1.948049,1.184662,686.470000,0.000000,99719.000000
1.925000,1.991092,1.184662,686.470000,0.000000,99719.000000
1.925000,2.034135,1.184662,686.470000,0.000000,99719.000000
1.925000,2.077178,1.184662,686.470000,0.000000,99719.000000
1.925000,2.120221,1.184662,686.470000,0.000000,99719.000000
1.925000,2.163264,1.184662,686.470000,0.000000,99719.000000
1.925000,2.206307,1.184662,686.470000,0.000000,99719.000000
1.925000,2.249350,1.184662,686.470000,0.000000,99719.000000
1.925000,2.292393,1.184662,686.470000,0.000000,99719.000000
1.925000,2.335436,1.184662,686.470000,0.000000,99719.000000
1.925000,2.378479,1.184662,686.470000,0.000000,99719.000000
1.975000,0.282638,1.184662,686.470000,0.000000,99719.000000
1.975000,0.325413,1.184662,686.470000,0.000000,99719.000000
1.975000,0.368188,1.184662,686.470000,0.000000,99719.000000
1.975000,0.410963,1.184662,686.470000,0.000000,99719.000000
1.975000,0.453738,1.184662,686.470000,0.000000,99719.000000
1.975000,0.496513,1.184662,686.470000,0.000000,99719.000000
1.975000,0.539288,1.184662,686.470000,0.000000,99719.000000
1.975000,0.582063,1.184662,686.470000,0.000000,99719.000000
1.975000,0.624838,1.184662,686.470000,0.000000,99719.000000
1.975000,0.667613,1.184662,686.470000,0.000000,99719.000000
1.975000,0.710388,1.184662,686.470000,0.000000,99719.000000
1.975000,0.753163,1.184662,686.470000,0.000000,99719.000000
1.975000,0.795938,1.184662,686.470000,0.000000,99719.000000
1.975000,0.838713,1.184662,686.470000,0.000000,99719.000000
1.975000,0.881488,1.184662,686.470000,0.000000,99719.000000
1.975000,0.924263,1.184662,686.470000,0.000000,99719.000000
1.975000,0.967038,1.184662,686.470000,0.000000,99719.000000
1.975000,1.009813,1.184662,686.470000,0.000000,99719.000000
1.975000,1.052588,1.184662,686.470000,0.000000,99719.000000
1.975000,1.095363,1.184662,686.470000,0.000000,99719.000000
1.975000,1.138138,1.184662,686.470000,0.000000,99719.000000
1.975000,1.180913,1.184662,686.470000,0.000000,99719.000000
1.975000,1.223688,1.184662,686.470000,0.000000,99719.000000
1.975000,1.266463,1.184662,686.470000,0.000000,99719.000000
1.975000,1.309238,1.184662,686.470000,0.000000,99719.000000
1.975000,1.352013,1.184662,686.470000,0.000000,99719.000000
1.975000,1.394788,1.184662,686.470000,0.000000,99719.000000
1.975000,1.437563,1.184662,686.470000,0.000000,99719.000000
1.975000,1.480338,1.184662,686.470000,0.000000,99719.000000
1.975000,1.523113,1.184662,686.470000,0.000000,99719.000000
1.975000,1.565888,1.184662,686.470000,0.000000,99719.000000
1.975000,1.608663,1.184662,686.470000,0.000000,99719.000000
1.975000,1.651438,1.184662,686.470000,0.000000,99719.000000
1.975000,1.694213,1.184662,686.470000,0.000000,99719.000000
1.975000,1.736988,1.184662,686.470000,0.000000,99719.000000
1.975000,1.779763,1.184662,686.470000,0.000000,99719.000000
1.975000,1.822538,1.184662,686.470000,0.000000,99719.000000
1.975000,1.865313,1.184662,686.470000,0.000000,99719.000000
1.975000,1.908088,1.184662,686.470000,0.000000,99719.000000
1.975000,1.950863,1.184662,686.470000,0.000000,99719.000000
1.975000,1.993638,1.184662,686.470000,0.000000,99719.000000
1.975000,2.036413,1.184662,686.470000,0.000000,99719.000000
1.975000,2.079188,1.184662,686.470000,0.000000,99719.000000
1.975000,2.121963,1.184662,686.470000,0.000000,99719.000000
1.975000,2.164738,1.184662,686.470000,0.000000,99719.000000
1.975000,2.207513,1.184662,686.470000,0.000000,99719.000000
1.975000,2.250288,1.184662,686.470000,0.000000,99719.000000
1.975000,2.293063,1.184662,686.470000,0.000000,99719.000000
1.975000,2.335838,1.184662,686.470000,0.000000,99719.000000
1.975000,2.378613,1.184662,686.470000,0.000000,99719.000000
2.025000,0.295901,1.184662,686.470000,0.000000,99719.000000
2.025000,0.338408,1.184662,686.470000,0.000000,99719.000000
2.025000,0.380916,1.184662,686.470000,0.000000,99719.000000
2.025000,0.423423,1.184662,686.470000,0.000000,99719.000000
2.025000,0.465930,1.184662,686.470000,0.000000,99719.000000
2.025000,0.508437,1.184662,686.470000,0.000000,99719.000000
2.025000,0.550944,1.184662,686.470000,0.000000,99719.000000
2.025000,0.593451,1.184662,686.470000,0.000000,99719.000000
2.025000,0.635958,1.184662,686.470000,0.000000,99719.000000
2.025000,0.678465,1.184662,686.470000,0.000000,99719.000000
2.025000,0.720972,1.184662,686.470000,0.000000,99719.000000
2.025000,0.763479,1.184662,686.470000,0.000000,99719.000000
2.025000,0.805986,1.184662,686.470000,0.000000,99719.000000
2.025000,0.848493,1.184662,686.470000,0.000000,99719.000000
2.025000,0.891000,1.184662,686.470000,0.000000,99719.000000
2.025000,0.933507,1.184662,686.470000,0.000000,99719.000000
2.025000,0.976014,1.184662,686.470000,0.000000,99719.000000
2.025000,1.018521,1.184662,686.470000,0.000000,99719.000000
2.025000,1.061028,1.184662,686.470000,0.000000,99719.000000
2.025000,1.103535,1.184662,686.470000,0.000000,99719.000000
2.025000,1.146042,1.184662,686.470000,0.000000,99719.000000
2.025000,1.188549,1.184662,686.470000,0.000000,99719.000000
2.025000,1.231056,1.184662,686.470000,0.000000,99719.000000
2.025000,1.273563,1.184662,686.470000,0.000000,99719.000000
2.025000,1.316070,1.184662,686.470000,0.000000,99719.000000
2.025000,1.358577,1.184662,686.470000,0.000000,99719.000000
2.025000,1.401085,1.184662,686.470000,0.000000,99719.000000
2.025000,1.443592,1.184662,686.470000,0.000000,99719.000000
2.025000,1.486099,1.184662,686.470000,0.000000,99719.000000
2.025000,1.528606,1.184662,686.470000,0.000000,99719.000000
2.025000,1.571113,1.184662,686.470000,0.000000,99719.000000
2.025000,1.613620,1.184662,686.470000,0.000000,99719.000000
2.025000,1.656127,1.184662,686.470000,0.000000,99719.000000
2.025000,1.698634,1.184662,686.470000,0.000000,99719.000000
2.025000,1.741141,1.184662,686.470000,0.000000,99719.000000
2.025000,1.783648,1.184662,686.470000,0.000000,99719.000000
2.025000,1.826155,1.184662,686.470000,0.000000,99719.000000
2.025000,1.868662,1.184662,686.470000,0.000000,99719.000000
2.025000,1.911169,1.184662,686.470000,0.000000,99719.000000
2.025000,1.953676,1.184662,686.470000,0.000000,99719.000000
2.025000,1.996183,1.184662,686.470000,0.000000,99719.000000
2.025000,2.038690,1.184662,686.470000,0.000000,99719.000000
2.025000,2.081197,1.184662,686.470000,0.000000,99719.000000
2.025000,2.123704,1.184662,686.470000,0.000000,99719.000000
2.025000,2.166211,1.184662,686.470000,0.000000,99719.000000
2.025000,2.208718,1.184662,686.470000,0.000000,99719.000000
2.025000,2.251225,1.184662,686.470000,0.000000,99719.000000
2.025000,2.293732,1.184662,686.470000,0.000000,99719.000000
2.025000,2.336239,1.184662,686.470000,0.000000,99719.000000
2.025000,2.378746,1.184662,686.470000,0.000000,99719.000000
2.075000,0.309165,1.184662,686.470000,0.000000,99719.000000
2.075000,0.351404,1.184662,686.470000,0.000000,99719.000000
2.075000,0.393643,1.184662,686.470000,0.000000,99719.000000
2.075000,0.435882,1.184662,686.470000,0.000000,99719.000000
2.075000,0.478121,1.184662,686.470000,0.000000,99719.000000
2.075000,0.520360,1.184662,686.470000,0.000000,99719.000000
2.075000,0.562599,1.184662,686.470000,0.000000,99719.000000
2.075000,0.604839,1.184662,686.470000,0.000000,99719.000000
2.075000,0.647078,1.184662,686.470000,0.000000,99719.000000
2.075000,0.689317,1.184662,686.470000,0.000000,99719.000000
2.075000,0.731556,1.184662,686.470000,0.000000,99719.000000
2.075000,0.773795,1.184662,686.470000,0.000000,99719.000000
2.075000,0.816034,1.184662,686.470000,0.000000,99719.000000
2.075000,0.858273,1.184662,686.470000,0.000000,99719.000000
2.075000,0.900512,1.184662,686.470000,0.000000,99719.000000
2.075000,0.942751,1.184662,686.470000,0.000000,99719.000000
2.075000,0.984990,1.184662,686.470000,0.000000,99719.000000
2.075000,1.027229,1.184662,686.470000,0.000000,99719.000000
2.075000,1.069469,1.184662,686.470000,0.000000,99719.000000
2.075000,1.111708,1.184662,686.470000,0.000000,99719.000000
2.075000,1.153947,1.184662,686.470000,0.000000,99719.000000
2.075000,1.196186,1.184662,686.470000,0.000000,99719.000000
2.075000,1.238425,1.184662,686.470000,0.000000,99719.000000
2.075000,1.280664,1.184662,686.470000,0.000000,99719.000000
2.075000,1.322903,1.184662,686.470000,0.000000,99719.000000
2.075000,1.365142,1.184662,686.470000,0.000000,99719.000000
2.075000,1.407381,1.184662,686.470000,0.000000,99719.000000
2.075000,1.449620,1.184662,686.470000,0.000000,99719.000000
2.075000,1.491860,1.184662,686.470000,0.000000,99719.000000
2.075000,1.534099,1.184662,686.470000,0.000000,99719.000000
2.075000,1.576338,1.184662,686.470000,0.000000,99719.000000
2.075000,1.618577,1.184662,686.470000,0.000000,99719.000000
2.075000,1.660816,1.184662,686.470000,0.000000,99719.000000
2.075000,1.703055,1.184662,686.470000,0.000000,99719.000000
2.075000,1.745294,1.184662,686.470000,0.000000,99719.000000
2.075000,1.787533,1.184662,686.470000,0.000000,99719.000000
2.075000,1.829772,1.184662,686.470000,0.000000,99719.000000
2.075000,1.872011,1.184662,686.470000,0.000000,99719.000000
2.075000,1.914250,1.184662,686.470000,0.000000,99719.000000
2.075000,1.956490,1.184662,686.470000,0.000000,99719.000000
2.075000,1.998729,1.184662,686.470000,0.000000,99719.000000
2.075000,2.040968,1.184662,686.470000,0.000000,99719.000000
2.075000,2.083207,1.184662,686.470000,0.000000,99719.000000
2.075000,2.125446,1.184662,686.470000,0.000000,99719.000000
2.075000,2.167685,1.184662,686.470000,0.000000,99719.000000
2.075000,2.209924,1.184662,686.470000,0.000000,99719.000000
2.075000,2.252163,1.184662,686.470000,0.000000,99719.000000
2.075000,2.294402,1.184662,686.470000,0.000000,99719.000000
2.075000,2.336641,1.184662,686.470000,0.000000,99719.000000
2.075000,2.378880,1.184662,686.470000,0.000000,99719.000000
2.125000,0.322428,1.184662,686.470000,0.000000,99719.000000
2.125000,0.364400,1.184662,686.470000,0.000000,99719.000000
2.125000,0.406371,1.184662,686.470000,0.000000,99719.000000
2.125000,0.448342,1.184662,686.470000,0.000000,99719.000000
2.125000,0.490313,1.184662,686.470000,0.000000,99719.000000
2.125000,0.532284,1.184662,686.470000,0.000000,99719.000000
2.125000,0.574255,1.184662,686.470000,0.000000,99719.000000
2.125000,0.616226,1.184662,686.470000,0.000000,99719.000000
2.125000,0.658198,1.184662,686.470000,0.000000,99719.000000
2.125000,0.700169,1.184662,686.470000,0.000000,99719.000000
2.125000,0.742140,1.184662,686.470000,0.000000,99719.000000
2.125000,0.784111,1.184662,686.470000,0.000000,99719.000000
2.125000,0.826082,1.184662,686.470000,0.000000,99719.000000
2.125000,0.868053,1.184662,686.470000,0.000000,99719.000000
2.125000,0.910024,1.184662,686.470000,0.000000,99719.000000
2.125000,0.951996,1.184662,686.470000,0.000000,99719.000000
2.125000,0.993967,1.184662,686.470000,0.000000,99719.000000
2.125000,1.035938,1.184662,686.470000,0.000000,99719.000000
2.125000,1.077909,1.184662,686.470000,0.000000,99719.000000
2.125000,1.119880,1.184662,686.470000,0.000000,99719.000000
2.125000,1.161851,1.184662,686.470000,0.000000,99719.000000
2.125000,1.203822,1.184662,686.470000,0.000000,99719.000000
2.125000,1.245794,1.184662,686.470000,0.000000,99719.000000
2.125000,1.287765,1.184662,686.470000,0.000000,99719.000000
2.125000,1.329736,1.184662,686.470000,0.000000,99719.000000
2.125000,1.371707,1.184662,686.470000,0.000000,99719.000000
2.125000,1.413678,1.184662,686.470000,0.000000,99719.000000
2.125000,1.455649,1.184662,686.470000,0.000000,99719.000000
2.125000,1.497620,1.184662,686.470000,0.000000,99719.000000
2.125000,1.539592,1.184662,686.470000,0.000000,99719.000000
2.125000,1.581563,1.184662,686.470000,0.000000,99719.000000
2.125000,1.623534,1.184662,686.470000,0.000000,99719.000000
2.125000,1.665505,1.184662,686.470000,0.000000,99719.000000
2.125000,1.707476,1.184662,686.470000,0.000000,99719.000000
2.125000,1.749447,1.184662,686.470000,0.000000,99719.000000
2.125000,1.791418,1.184662,686.470000,0.000000,99719.000000
2.125000,1.833390,1.184662,686.470000,0.000000,99719.000000
2.125000,1.875361,1.184662,686.470000,0.000000,99719.000000
2.125000,1.917332,1.184662,686.470000,0.000000,99719.000000
2.125000,1.959303,1.184662,686.470000,0.000000,99719.000000
2.125000,2.001274,1.184662,686.470000,0.000000,99719.000000
2.125000,2.043245,1.184662,686.470000,0.000000,99719.000000
2.125000,2.085216,1.184662,686.470000,0.000000,99719.000000
2.125000,2.127188,1.184662,686.470000,0.000000,99719.000000
2.125000,2.169159,1.184662,686.470000,0.000000,99719.000000
2.125000,2.211130,1.184662,686.470000,0.000000,99719.000000
2.125000,2.253101,1.184662,686.470000,0.000000,99719.000000
2.125000,2.295072,1.184662,686.470000,0.000000,99719.000000
2.125000,2.337043,1.184662,686.470000,0.000000,99719.000000
2.125000,2.379014,1.184662,686.470000,0.000000,99719.000000
2.175000,0.335692,1.184662,686.470000,0.000000,99719.000000
2.175000,0.377395,1.184662,686.470000,0.000000,99719.000000
2.175000,0.419098,1.184662,686.470000,0.000000,99719.000000
2.175000,0.460801,1.184662,686.470000,0.000000,99719.000000
2.175000,0.502505,1.184662,686.470000,0.000000,99719.000000
2.175000,0.544208,1.184662,686.470000,0.000000,99719.000000
2.175000,0.585911,1.184662,686.470000,0.000000,99719.000000
2.175000,0.627614,1.184662,686.470000,0.000000,99719.000000
2.175000,0.669317,1.184662,686.470000,0.000000,99719.000000
2.175000,0.711021,1.184662,686.470000,0.000000,99719.000000
2.175000,0.752724,1.184662,686.470000,0.000000,99719.000000
2.175000,0.794427,1.184662,686.470000,0.000000,99719.000000
2.175000,0.836130,1.184662,686.470000,0.000000,99719.000000
2.175000,0.877833,1.184662,686.470000,0.000000,99719.000000
2.175000,0.919537,1.184662,686.470000,0.000000,99719.000000
2.175000,0.961240,1.184662,686.470000,0.000000,99719.000000
2.175000,1.002943,1.184662,686.470000,0.000000,99719.000000
2.175000,1.044646,1.184662,686.470000,0.000000,99719.000000
2.175000,1.086349,1.184662,686.470000,0.000000,99719.000000
2.175000,1.128053,1.184662,686.470000,0.000000,99719.000000
2.175000,1.169756,1.184662,686.470000,0.000000,99719.000000
2.175000,1.211459,1.184662,686.470000,0.000000,99719.000000
2.175000,1.253162,1.184662,686.470000,0.000000,99719.000000
2.175000,1.294865,1.184662,686.470000,0.000000,99719.000000
2.175000,1.336569,1.184662,686.470000,0.000000,99719.000000
2.175000,1.378272,1.184662,686.470000,0.000000,99719.000000
2.175000,1.419975,1.184662,686.470000,0.000000,99719.000000
2.175000,1.461678,1.184662,686.470000,0.000000,99719.000000
2.175000,1.503381,1.184662,686.470000,0.000000,99719.000000
2.175000,1.545085,1.184662,686.470000,0.000000,99719.000000
2.175000,1.586788,1.184662,686.470000,0.000000,99719.000000
2.175000,1.628491,1.184662,686.470000,0.000000,99719.000000
2.175000,1.670194,1.184662,686.470000,0.000000,99719.000000
2.175000,1.711897,1.184662,686.470000,0.000000,99719.000000
2.175000,1.753600,1.184662,686.470000,0.000000,99719.000000
2.175000,1.795304,1.184662,686.470000,0.000000,99719.000000
2.175000,1.837007,1.184662,686.470000,0.000000,99719.000000
2.175000,1.878710,1.184662,686.470000,0.000000,99719.000000
2.175000,1.920413,1.184662,686.470000,0.000000,99719.000000
2.175000,1.962116,1.184662,686.470000,0.000000,99719.000000
2.175000,2.003820,1.184662,686.470000,0.000000,99719.000000
2.175000,2.045523,1.184662,686.470000,0.000000,99719.000000
2.175000,2.087226,1.184662,686.470000,0.000000,99719.000000
2.175000,2.128929,1.184662,686.470000,0.000000,99719.000000
2.175000,2.170632,1.184662,686.470000,0.000000,99719.000000
2.175000,2.212336,1.184662,686.470000,0.000000,99719.000000
2.175000,2.254039,1.184662,686.470000,0.000000,99719.000000
2.175000,2.295742,1.184662,686.470000,0.000000,99719.000000
2.175000,2.337445,1.184662,686.470000,0.000000,99719.000000
2.175000,2.379148,1.184662,686.470000,0.000000,99719.000000
2.225000,0.348955,1.184662,686.470000,0.000000,99719.000000
2.225000,0.390391,1.184662,686.470000,0.000000,99719.000000
2.225000,0.431826,1.184662,686.470000,0.000000,99719.000000
2.225000,0.473261,1.184662,686.470000,0.000000,99719.000000
2.225000,0.514696,1.184662,686.470000,0.000000,99719.000000
2.225000,0.556132,1.184662,686.470000,0.000000,99719.000000
2.225000,0.597567,1.184662,686.470000,0.000000,99719.000000
2.225000,0.639002,1.184662,686.470000,0.000000,99719.000000
2.225000,0.680437,1.184662,686.470000,0.000000,99719.000000
2.225000,0.721873,1.184662,686.470000,0.000000,99719.000000
2.225000,0.763308,1.184662,686.470000,0.000000,99719.000000
2.225000,0.804743,1.184662,686.470000,0.000000,99719.000000
2.225000,0.846178,1.184662,686.470000,0.000000,99719.000000
2.225000,0.887614,1.184662,686.470000,0.000000,99719.000000
2.225000,0.929049,1.184662,686.470000,0.000000,99719.000000
2.225000,0.970484,1.184662,686.470000,0.000000,99719.000000
2.225000,1.011919,1.184662,686.470000,0.000000,99719.000000
2.225000,1.053355,1.184662,686.470000,0.000000,99719.000000
2.225000,1.094790,1.184662,686.470000,0.000000,99719.000000
2.225000,1.136225,1.184662,686.470000,0.000000,99719.000000
2.225000,1.177660,1.184662,686.470000,0.000000,99719.000000
2.225000,1.219096,1.184662,686.470000,0.000000,99719.000000
2.225000,1.260531,1.184662,686.470000,0.000000,99719.000000
2.225000,1.301966,1.184662,686.470000,0.000000,99719.000000
2.225000,1.343401,1.184662,686.470000,0.000000,99719.000000
2.225000,1.384837,1.184662,686.470000,0.000000,99719.000000
2.225000,1.426272,1.184662,686.470000,0.000000,99719.000000
2.225000,1.467707,1.184662,686.470000,0.000000,99719.000000
2.225000,1.509142,1.184662,686.470000,0.000000,99719.000000
2.225000,1.550577,1.184662,686.470000,0.000000,99719.000000
2.225000,1.592013,1.184662,686.470000,0.000000,99719.000000
2.225000,1.633448,1.184662,686.470000,0.000000,99719.000000
2.225000,1.674883,1.184662,686.470000,0.000000,99719.000000
2.225000,1.716318,1.184662,686.470000,0.000000,99719.000000
2.225000,1.757754,1.184662,686.470000,0.000000,99719.000000
2.225000,1.799189,1.184662,686.470000,0.000000,99719.000000
2.225000,1.840624,1.184662,686.470000,0.000000,99719.000000
2.225000,1.882059,1.184662,686.470000,0.000000,99719.000000
2.225000,1.923495,1.184662,686.470000,0.000000,99719.000000
2.225000,1.964930,1.184662,686.470000,0.000000,99719.000000
2.225000,2.006365,1.184662,686.470000,0.000000,99719.000000
2.225000,2.047800,1.184662,686.470000,0.000000,99719.000000
2.225000,2.089236,1.184662,686.470000,0.000000,99719.000000
2.225000,2.130671,1.184662,686.470000,0.000000,99719.000000
2.225000,2.172106,1.184662,686.470000,0.000000,99719.000000
2.225000,2.213541,1.184662,686.470000,0.000000,99719.000000
2.225000,2.254977,1.184662,686.470000,0.000000,99719.000000
2.225000,2.296412,1.184662,686.470000,0.000000,99719.000000
2.225000,2.337847,1.184662,686.470000,0.000000,99719.000000
2.225000,2.379282,1.184662,686.470000,0.000000,99719.000000
2.275000,0.362219,1.184662,686.470000,0.000000,99719.000000
2.275000,0.403386,1.184662,686.470000,0.000000,99719.000000
2.275000,0.444553,1.184662,686.470000,0.000000,99719.000000
2.275000,0.485721,1.184662,686.470000,0.000000,99719.000000
2.275000,0.526888,1.184662,686.470000,0.000000,99719.000000
2.275000,0.568055,1.184662,686.470000,0.000000,99719.000000
2.275000,0.609223,1.184662,686.470000,0.000000,99719.000000
2.275000,0.650390,1.184662,686.470000,0.000000,99719.000000
2.275000,0.691557,1.184662,686.470000,0.000000,99719.000000
2.275000,0.732725,1.184662,686.470000,0.000000,99719.000000
2.275000,0.773892,1.184662,686.470000,0.000000,99719.000000
2.275000,0.815059,1.184662,686.470000,0.000000,99719.000000
2.275000,0.856226,1.184662,686.470000,0.000000,99719.000000
2.275000,0.897394,1.184662,686.470000,0.000000,99719.000000
2.275000,0.938561,1.184662,686.470000,0.000000,99719.000000
2.275000,0.979728,1.184662,686.470000,0.000000,99719.000000
2.275000,1.020896,1.184662,686.470000,0.000000,99719.000000
2.275000,1.062063,1.184662,686.470000,0.000000,99719.000000
2.275000,1.103230,1.184662,686.470000,0.000000,99719.000000
2.275000,1.144397,1.184662,686.470000,0.000000,99719.000000
2.275000,1.185565,1.184662,686.470000,0.000000,99719.000000
2.275000,1.226732,1.184662,686.470000,0.000000,99719.000000
2.275000,1.267899,1.184662,686.470000,0.000000,99719.000000
2.275000,1.309067,1.184662,686.470000,0.000000,99719.000000
2.275000,1.350234,1.184662,686.470000,0.000000,99719.000000
2.275000,1.391401,1.184662,686.470000,0.000000,99719.000000
2.275000,1.432569,1.184662,686.470000,0.000000,99719.000000
2.275000,1.473736,1.184662,686.470000,0.000000,99719.000000
2.275000,1.514903,1.184662,686.470000,0.000000,99719.000000
2.275000,1.556070,1.184662,686.470000,0.000000,99719.000000
2.275000,1.597238,1.184662,686.470000,0.000000,99719.000000
2.275000,1.638405,1.184662,686.470000,0.000000,99719.000000
2.275000,1.679572,1.184662,686.470000,0.000000,99719.000000
2.275000,1.720740,1.184662,686.470000,0.000000,99719.000000
2.275000,1.761907,1.184662,686.470000,0.000000,99719.000000
2.275000,1.803074,1.184662,686.470000,0.000000,99719.000000
2.275000,1.844242,1.184662,686.470000,0.000000,99719.000000
2.275000,1.885409,1.184662,686.470000,0.000000,99719.000000
2.275000,1.926576,1.184662,686.470000,0.000000,99719.000000
2.275000,1.967743,1.184662,686.470000,0.000000,99719.000000
2.275000,2.008911,1.184662,686.470000,0.000000,99719.000000
2.275000,2.050078,1.184662,686.470000,0.000000,99719.000000
2.275000,2.091245,1.184662,686.470000,0.000000,99719.000000
2.275000,2.132413,1.184662,686.470000,0.000000,99719.000000
2.275000,2.173580,1.184662,686.470000,0.000000,99719.000000
2.275000,2.214747,1.184662,686.470000,0.000000,99719.000000
2.275000,2.255914,1.184662,686.470000,0.000000,99719.000000
2.275000,2.297082,1.184662,686.470000,0.000000,99719.000000
2.275000,2.338249,1.184662,686.470000,0.000000,99719.000000
